saved_id,sentiment,situation,message,canal,ciutada,clas1,clas2,clas3,lng,lat,barri,data_inici
BC00294220,"5,5","3,8",FOTODENÚNCIA | Els escocells dels arbres situats al [ADDRESS] estan plens d'herbes i necessiten neteja.,Fotodenuncia,Ciutadà,Manteniment de la Ciutat,"Arbres via pública (poda/fumigació, etc.)",Arbres a la via pública,2.42588343,41.53452539,Pla d´en Boet,2020-01-01 00:00:00
BC00294221,"4,5","3,8",FOTODENÚNCIA | Les voreres de la Carretera de Mata per sobre de l'Avinguda Amèrica estan plenes de fulles i flors d'arbres que rellisquen molt.,Fotodenuncia,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.45202947,41.54798342,El Palau-Escorxador,2020-01-01 00:00:00
BC00294222,"3,75","2,5","010. | El jardí de darrera l' edifici està en un estat lamentable, fa pudor, hi ha puces, deixalles de tot tipus, preservatius, ampolles de vidre, llaunes, etc, etc, la mala herba també ha crescut. | Aquest ciutadà ha trucat varies vegades, és el veí de la planta baixa i president de la comunitat, sol·licita una resposta telefònica de part del departament i una solució al problema. Gràcies. | [NAME] [PHONE] | Gràcies.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,"Parcs, jardins i zones verdes (senyalització i altres)",,2.43392382,41.53486942,Pla d´en Boet,2020-01-01 00:00:00
BC00294223,"7,45",5,"Hola, em vàreu fer arribar dos targetes (amb una n'hi ha prou) de la dexalleria i no funcionen. A més la meva adreça és [ADDRESS] i aquesta pàgina no l'accepta. Si es pot solventar aquesta incidència...gràcies.",Web municipal,Ciutadà,Manteniment de la Ciutat,,,2.43927556,41.54119588,Eixample,2020-01-01 00:00:00
BC00294224,"7,45",5,Tel 010: | Comenta que hi ha un arbre davant cassa seva i li entra una branca | Demana que passin a podar el mes aviat possible,Telèfon 010,Ciutadà,Manteniment de la Ciutat,"Arbres via pública (poda/fumigació, etc.)",Arbres a la via pública,2.44371626,41.55093018,Els Molins,2020-01-01 00:00:00
BC00294244,"4,55","3,8",Es queixen de l'estat de neteja dels contenidors situats al [ADDRESS]. Demanen que netegin la zona.,Web municipal,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.42715787,41.54210457,Cerdanyola,2020-01-01 00:00:00
BC00294245,5,5,Volen saber quan es farà el canvi de numeració del carrer.,Web municipal,Ciutadà,Atenció Ciutadana,PADRÓ,,2.45381872,41.54590522,El Palau-Escorxador,2020-01-01 00:00:00
BC00294246,"3,5","1,25","En la Comunitat de Propietaris [ADDRESS], en el pis 1º1ª hi ha sospites molt fundades que s'hi ven droga, de nit hi ha continuament entrada i sortida de gent a la Comunitat, creant una inseguretat a la resta d'usuaris de la Comunitat i del veinat. A més a més, el llogater d'aquest pis, mostra actituds violentes davant els altres usuaris de la finca. Sol·licitem una vigilància exhaustiva aquest pis. Desde la Comunitat ja hem informat d'aquesta situació a l'entitat bancària propietaria del pis.",Web municipal,Ciutadà,Policia local,Incidències sobre seguretat,,2.45158566,41.54197907,Eixample,2020-01-01 00:00:00
BC00294264,3,"1,25","Han trucat del c. [ADDRESS], c. [ADDRESS], c. [ADDRESS] i tot al barri de Cirera, està tot ple de paneroles, entren als domicilis, prega que es faci una actuació urgent.",Telèfon 010,Ciutadà,Salut Pública,"Plagues (rates, paneroles, mosquit tigre, etc.)",,2.43551786,41.54857409,Cirera,2020-01-01 00:00:00
BC00294265,"5,5","5,05",Vol entrevista amb serveis socials per veure si té dret a algún ajut,Web municipal,Ciutadà,Benestar Social,,,2.42500897,41.53803147,Cerdanyola,2020-01-01 00:00:00
BC00294266,"5,5",4,"Ref. exps. 2019 /000034274 i 2019 / 46549. | En relació a aquest expedients es va dictar resolució del cadastre de subsanació d'incidencies respecte a la naturalesa i la superficie del local situat a [ADDRESS]. Però a la vista de la resolució que s'adjunta com a document 1, he observat que hi ha un error en el percentatge de titularitat d'aquest immoble, ja que es fa constar que tinc la titularitat del 100 % quan en realitat només sóc titular del 25% tal i com es desprèn de l'escriptura de compravenda que ja es troba incroporada en els expedients de referència. | Per tot isso, SOL.LICITO: Que es faci la subsanació de discrepancies al CADASTRE en relació a la titularitat del immoble indicat, ajustant-se a la realitat registral. La petició i el tràmit és bastant urgent tenint en compte que tinc que procedir a vendre l'immoble.",Web municipal,Ciutadà,Gestió Tributària,Impostos/taxes,,2.44157450,41.55453502,Vista Alegre,2020-01-01 00:00:00
BC00294267,"4,5","2,55",En contestación a una incidència numero BC00293854 i moltes gràcies per la seva resposta però aquest carreró està obert a l'explanada al costat del col·legi [NAME] i és per on entra la gent que després salta al meu pati i fins i tot en aquest carreró s'amaga per fer reunions perquè un matí em vaig trobar tirada al meu pati una botella de vodka i altres begudes. Hi ha una denúncia d'un robatori a [ADDRESS] i [ADDRESS] baix. Això és un perill i no entenc que deixin obert aquest carreró. L'entrada per córrer [NAME] està tancada amb una porta de ferro. Almenys el costat obert hauria de ser tapiat amb maons. Tireu edificis per deixar oberts llocs que poden ser perillosos. Espero una resposta. Gràcies per l'atenció.,Web municipal,Ciutadà,Policia local,Incidències sobre seguretat,,2.44315765,41.53529196,Eixample,2020-01-01 00:00:00
BC00294284,"7,45","3,8","Buenas tardes: esta mañana he entrado en una frutería a comprar, y el señor que me ha atendido, sin mascarilla hablando con otro dependiente, la tienda, nada de higiene, solo he comprado una cosa, pero por vergüenza no lo he dejado, en los tiempos que corren, tendrían que vigilar más los establecimientos que no cumplen con las normas de higiene, ya se que es difícil, pero tendrían que hacerlo, por el bien de todos, muchas gracias,",Web municipal,Ciutadà,"Consultes, incidències, queixes o suggeriments generals",,,2.42606879,41.53776165,Cerdanyola,2020-01-01 00:00:00
BC00294304,"7,45","2,55","A LOS SERVICIOS: DE POLICÍA LOCAL, DE BIENESTAR SOCIAL, DE VIVIENDA Y DE MEDIACIÓN | La Asociación de Vecinos de Cerdanyola ha recibido quejas de diversas vecinas domiciliadas en el inmueble situado en la calle [ADDRESS], número 6. | De las cinco plantas con que cuenta el edificio, a razón de un piso por planta, tres están ocupadas de forma ilegal. | En una de ellas residen personas conflictivas que molestan de forma continuada al resto de vecinos. | Por todo lo expuesto SOLICITAMOS: | 1.- Que el Servicio de Policía Local abra un expediente de seguimiento. | 2.- Que el Servicio de Bienestar Social analice la vulnerabilidad socioeconómica de las personas que ocupan ilegalmente los pisos. | 3.- Que el Servicio de Vivienda valore las necesidades y las alternativas habitacionales de las personas que ocupan ilegalmente los pisos. | 4.- Que el Servicio de Mediación promueva un proceso de mediación para la resolución de este conflicto. | Esperando vernos atendidos a la mayor brevedad posible reciban un atento saludo.",Web municipal,Ciutadà,Policia local,Incidències sobre seguretat,,2.42599586,41.53865941,Cerdanyola,2020-01-01 00:00:00
BC00294324,"3,75","3,8","010. | Sol·licita tornin a plantar l' arbre que han tret, fan servir l' espai buit per estacionar vehicles i és un carrer de vianants.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,"Arbres via pública (poda/fumigació, etc.)",Arbres a la via pública,2.45222334,41.54035592,Eixample,2020-01-01 00:00:00
BC00294325,3,"2,5",FOTODENÚNCIA | Les rajoles del paviment situades davant de [ADDRESS] estan enfonsades. Risc de caiguda per vianants i possibles desperfectes a vehicles.,Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Calçada,Avís enfonsament,2.44407934,41.54092467,Eixample,2020-01-01 00:00:00
BC00294326,"4,5","3,8",FOTODENÚNCIA | Els panots de la vorera situada a [ADDRESS] estan aixecats.,Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Voreres,,2.43232175,41.54812083,Cirera,2020-01-01 00:00:00
BC00294327,5,"3,8",FOTODENÚNCIA | Branca trencada al Pati de Can Marchal.,Fotodenuncia,Ciutadà,Manteniment de la Ciutat,"Parcs, jardins i zones verdes (senyalització i altres)",,2.43936436,41.53886362,Eixample,2020-01-01 00:00:00
BC00294328,"3,5","3,8","FOTODENÚNCIA | NO HI HA FOTO | L'espai de jocs infantils del Parc de Cerdanyola està molt bruta i deixada, tant el terra ple de sots com l'equipament de jocs infantils molt fets malbé.",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,"Parcs, jardins i zones verdes (senyalització i altres)",,2.42683448,41.53962452,Cerdanyola,2020-01-01 00:00:00
BC00294329,"7,45",5,"010. | Platges de Sant Simó i el Callao (però totes en general). No hi ha BOIES, comenta que són molt necessàries sobretot per la gent gran.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,Platges,Aigua / Dutxes/ Sorra / Contenidors / Neteja,2.45772956,41.54087266,El Palau-Escorxador,2020-01-01 00:00:00
BC00294330,3,"3,75",FOTODENÚNCIA | NO HI HA FOTO | Al barri de Cirera hi ha una plaga important de paneroles. Demanen una fumigació el més aviat possible.,Fotodenuncia,Ciutadà,Salut Pública,"Plagues (rates, paneroles, mosquit tigre, etc.)",,2.43296115,41.54834279,Cirera,2020-01-01 00:00:00
BC00294331,"5,45",5,"Entrando al [ADDRESS] en la altura del N° 38, hay un cartel indicando comienzo de calle residencial por la derecha, pero por la parte izquierda hay un cartel fin de calle residencial, ambos a al mismo sentido a cara norte!",Web municipal,Ciutadà,Mobilitat,Ordenació viària,"Trànsit (embussos, talls, restriccions)",2.46019612,41.55362749,El Palau-Escorxador,2020-01-01 00:00:00
BC00294332,"4,5",5,Vam fer la sol·licitud de targetes per les pilones d'acces. I no hem tingut resposta | [NAME] (persona empedronada) | [NAME] (fills),Web municipal,Ciutadà,Mobilitat,,,2.44425347,41.54045666,Eixample,2020-01-01 00:00:00
BC00294333,"3,75","2,55","Els arbres no han estat podats aquest any i algunes branques es fiquen dins del meu balcó. A més, al desenvolupament incontrolat d'abres que tenen més de 6 metres d'alçada també estem patint una plàga de mosquits que es fiquen dins de casa hi tenim ens deixa el cos ple de picadures. Des de l'àmbit de la salubritat és impossible viure així. Ja no surtim al balcó, però és estiu i resulta del tot impossible tenir totes les finestres tancades. Demano que es fumigui els arbres o es podin de forma que almenys podem estar dins de casa nostra sense tenir que suportar aquesta plaga. Tanmateix, que tinc que fer amb les branques que fiquen literalment dins del meu balcó? Hauria de venir el Servei de Manteniment i fer una retallada als 4 arbres que estan al costat de les vivendes del carrer [ADDRESS] (entre el número [NUMBER] i el número [NUMBER]). Almenys les branques es fiquen dins dels balcons.",Web municipal,Ciutadà,Manteniment de la Ciutat,"Parcs, jardins i zones verdes (senyalització i altres)",,2.45269440,41.53916225,Eixample,2020-01-01 00:00:00
BC00294334,"3,75","3,8","L'arbre és ple de pugó, no s ha fet cap tractament i ja porten amb molèsties de picades dues setmanes.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,"Arbres via pública (poda/fumigació, etc.)",Arbres a la via pública,2.43420644,41.54711584,Cirera,2020-01-01 00:00:00
BC00294335,6,"4,5","Benvolguts, | El carrer [ADDRESS], aquest any no ha estat podat. Suposo que és per això que aquest any estan deixant anar un munt de flors de color groc que a més porten una espècie de resina que es pega a tot arreu. El problema és que no es pot accedir a les vivendes sense trepitjar una catifa de flors que hi ha sempre a la vorera. Aquestes flors les pujes amb les sabates al teu domicili. Tanmateix, si deixes el cotxe estacionat al carrer ja saps que abans d'agafar-lo tindras que portar-lo a rentar perquè aquestes flors resten enganxades al parabrises, capó, sostre, etc. | Sol·licito que es faci una mica de poda d'aquests arbres, tot i que no sigui el moment més idoni, per no tenir que aguantar tot l'estiu amb aquest problema.",Web municipal,Ciutadà,Manteniment de la Ciutat,"Parcs, jardins i zones verdes (senyalització i altres)",,2.43913936,41.55304030,Vista Alegre,2020-01-01 00:00:00
BC00294336,"3,75","2,55","Bon dia, | visc en un baix i al pati tinc una olivera amb un niu de tórtoles des de fa 2 anys. Ara deuen tenir paràsits i m'està infestant tot. De fet ens cauen al cos al sortir al pati i les anem trobant ja a dins de casa. S'expandeix ràpid. He parlat amb empreses de plagues però ells no s'encarreguen em diuen i he consultat amb veterinaris i tampoc. No sé si és a través de l'ajuntament o bé si hi ha alguna altra sol.lució | Gràcies",Web municipal,Ciutadà,Salut Pública,"Plagues (rates, paneroles, mosquit tigre, etc.)",,2.45111712,41.54275469,Eixample,2020-01-01 00:00:00
BC00294337,3,"1,25","Tel 010: | Comenta que hi ha moltes rates, inclús li han entrat a cassa seva, diu que ha avisat mes vegades | Demana que passin a fumigar el mes avia possible",Telèfon 010,Ciutadà,Salut Pública,"Plagues (rates, paneroles, mosquit tigre, etc.)",,2.45174075,41.53814897,Eixample,2020-01-01 00:00:00
BC00294338,"9,2","5,1","Bon dia, | En primer lloc vull donar-los les gràcies per la seva resposta i la documentació que han manat relacionada amb la meva consulta (comunicat BC00293730). | En relació a la numeració dels carrers. quat s'obre un carrer nou, en teoria es decideix que la numeració comenci pel costat del carrer més a prop de l'ajuntament i que els numeros parells estiguin a la dreta i els imparells a l'esquerra. Em interessaria saber que llei o normativa és la que s'aplica i poder-la llegar. | Moltes grácies | [NAME]",Web municipal,Ciutadà,Manteniment de la Ciutat,Plaques carrers/ Plànol ciutat/ Nomenclàtor,,2.43612395,41.53777643,Eixample,2020-01-01 00:00:00
BC00294339,"3,5",3,Tel 010: | Comenta que la pilona que hi ha al carrer perd oli i arriba fins la porta de la farmàcia i es perillós pot caure algú | Demana que passin a reparar el mes aviat possible,Telèfon 010,Ciutadà,Mobilitat,Ordenació viària,Semàfors / Pilones mòbils,2.44325320,41.53955210,Eixample,2020-01-01 00:00:00
BC00294340,"7,45","3,8","BON DIA TENEMOS UN PROBLEMA EN LA CALLE [ADDRESS] DELANTE DE CASA TENEMOS UNA BATERIA DE CONTENEDORES Y CADA DIA AL SALIR DE CASA NOS ENCONTRAMOS CON TODO TIPO DE MUEBLES ABANDONADOS COLCHONES EN MAL ESTADO I UN SINFIN DE SUCIEDAD QUE OCUPA TODA LA VIA PUBLICA. PER FAVOR A VER SI SE PODRIA BUSCAR ALGUNA SOLUCION A ESTE PROBLEMA. JO CADA DIA AMB L'APLICACIO DE MATARO NETA ENVIO FOTOS DEL ESTADO DE LA CALLE I LA VERITAT QUE ESTIC MOLT CONTENT AMB EL SERVEI PERQUE SE ACTUA MOLT RAPID, PERO SE TENDRIA QUE BUSCAR ALGUNA SOLUCIO AL PROBLEMA PERQUE CREC QUE ES ANTI HIGIENIC PER A NOSALTRES. MOLTES GRACIES I ESPERO ALGUN TIPUS DE RESPOSTA.",Web municipal,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.42369135,41.53842457,Cerdanyola,2020-01-01 00:00:00
BC00294341,"8,75","5,5","010: | Ens comunica que ja es pot desembolicar el precinte la zona de jocs infantils, ja s'ha solucionat la incidència i no hi ha perill enfonsament de pàrquing.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,Jocs infantils,,2.44250322,41.53413959,Eixample,2020-01-01 00:00:00
